Date,AAPL,AMZN,GOOGL,META,MSFT,NVDA,TSLA
2020-02-18,77.7801513671875,107.78350067138672,75.97200012207031,217.56915283203125,180.08888244628906,73.85044860839844,57.22666549682617
2020-02-19,78.9066162109375,108.51100158691406,76.24349975585938,217.25949096679688,180.62901306152344,78.36508178710938,61.16133117675781
2020-02-20,78.09710693359375,107.65499877929688,75.84950256347656,214.35256958007812,177.87060546875,76.8709945678711,59.96066665649414
2020-02-21,76.32939147949219,104.79850006103516,74.1729965209961,209.9572296142578,172.2476348876953,73.2279052734375,60.06666564941406
2020-02-24,72.70370483398438,100.4645004272461,70.99299621582031,200.50726318359375,164.82107543945312,68.0508804321289,55.58599853515625
2020-02-25,70.24108123779297,98.63700103759766,69.31600189208984,196.5614471435547,162.1012420654297,65.25444030761719,53.32733154296875
2020-02-26,71.35535430908203,98.97949981689453,69.52349853515625,196.99098205566406,164.1266326904297,66.64891815185547,51.91999816894531
2020-02-27,66.69098663330078,94.21499633789062,65.74749755859375,189.54888916015625,152.56246948242188,62.93886947631836,45.266666412353516
2020-02-28,66.65196990966797,94.1875,66.9625015258789,192.26600646972656,156.25643920898438,67.29176330566406,44.53266525268555
2020-03-02,72.8573226928711,97.69750213623047,69.31600189208984,196.23179626464844,166.65359497070312,68.8764419555664,49.574668884277344
2020-03-03,70.54341888427734,95.44950103759766,66.88600158691406,185.69297790527344,158.66766357421875,66.2502670288086,49.70066833496094
2020-03-04,73.81555938720703,98.79149627685547,69.08000183105469,191.55674743652344,164.49313354492188,70.88970947265625,49.96666717529297
2020-03-05,71.42119598388672,96.20149993896484,65.73799896240234,184.97373962402344,160.36520385742188,68.09406280517578,48.30266571044922
2020-03-06,70.47272491455078,95.05449676513672,64.78700256347656,180.89805603027344,155.8321075439453,66.28763580322266,46.89866638183594
2020-03-09,64.89887237548828,90.03050231933594,60.78950119018555,169.32034301757812,145.27093505859375,61.154850006103516,40.53333282470703
2020-03-10,69.57300567626953,94.59100341796875,63.75849914550781,178.0011444091797,155.20518493652344,65.05177307128906,43.02199935913086
2020-03-11,67.15669250488281,91.04299926757812,60.54499816894531,170.0595703125,148.174072265625,61.4114875793457,42.28200149536133
2020-03-12,60.5246467590332,83.83049774169922,55.57749938964844,154.3062744140625,134.12147521972656,53.89669418334961,37.369998931884766
2020-03-13,67.77600860595703,89.25,60.7135009765625,170.09951782226562,153.18939208984375,60.00870132446289,36.44133377075195
2020-03-16,59.05683135986328,84.4574966430664,53.650001525878906,145.85523986816406,130.61074829101562,48.93584060668945,29.67133331298828
2020-03-17,61.653568267822266,90.39199829101562,55.90299987792969,149.26162719726562,141.36477661132812,54.13589859008789,28.68000030517578
2020-03-18,60.14429473876953,91.5,54.55950164794922,146.8042449951172,135.41390991210938,50.53547668457031,24.08133316040039
2020-03-19,59.6834602355957,94.04650115966797,55.583499908447266,152.9676971435547,137.64183044433594,53.06449508666992,28.50933265686035
2020-03-20,55.89442825317383,92.30449676513672,53.410499572753906,149.57130432128906,132.47222900390625,51.26552963256836,28.50200080871582
2020-03-23,54.706993103027344,95.1415023803711,52.70650100708008,147.9430389404297,131.15087890625,52.994712829589844,28.952667236328125
2020-03-24,60.19548797607422,97.00499725341797,56.5004997253418,160.8093719482422,143.0718994140625,62.08672332763672,33.66666793823242
2020-03-25,59.8638916015625,94.29199981689453,55.08100128173828,156.04444885253906,141.70233154296875,61.1996955871582,35.95000076293945
2020-03-26,63.01411056518555,97.77449798583984,58.145999908447266,163.1668701171875,150.5659942626953,64.09498596191406,35.21066665649414
2020-03-27,60.40518569946289,95.00499725341797,55.51300048828125,156.62380981445312,144.3836212158203,62.97126007080078,34.29066848754883
2020-03-30,62.129032135009766,98.19750213623047,57.31549835205078,165.77410888671875,154.53965759277344,66.17550659179688,33.47533416748047
2020-03-31,62.00223159790039,97.48600006103516,58.09749984741211,166.6232147216797,152.10919189453125,65.67967987060547,34.93333435058594
2020-04-01,58.73985290527344,95.38500213623047,55.10499954223633,159.43084716796875,146.70802307128906,60.5643310546875,32.104000091552734
2020-04-02,59.720035552978516,95.94149780273438,55.85150146484375,158.0223388671875,149.7461395263672,63.65396499633789,30.29800033569336
2020-04-03,58.86177444458008,95.32949829101562,54.6349983215332,154.01658630371094,148.36695861816406,60.77363204956055,32.000667572021484
2020-04-06,63.99671173095703,99.87950134277344,59.15950012207031,165.37454223632812,159.40069580078125,66.87565612792969,34.41600036621094
2020-04-07,63.2554931640625,100.58000183105469,59.12799835205078,168.65106201171875,157.68389892578125,64.54096984863281,36.36333465576172
2020-04-08,64.87451171875,102.1500015258789,60.349998474121094,174.09527587890625,159.26565551757812,66.5143814086914,36.589332580566406
2020-04-09,65.34263610839844,102.13800048828125,60.32849884033203,175.0043182373047,159.2752685546875,65.51771545410156,38.20000076293945
2020-04-13,66.62516021728516,108.44349670410156,60.52050018310547,174.604736328125,159.6321563720703,67.2369613647461,43.39666748046875
2020-04-14,69.98995971679688,114.16600036621094,63.26150131225586,177.9811553955078,167.53131103515625,70.75016784667969,47.32600021362305
2020-04-15,69.35111999511719,115.38400268554688,62.8650016784668,176.7824249267578,165.77590942382812,69.97526550292969,48.65533447265625
2020-04-16,69.90215301513672,120.40950012207031,62.871498107910156,176.06320190429688,170.75267028808594,73.4286880493164,49.680667877197266
2020-04-17,68.95369720458984,118.75,63.95000076293945,179.05003356933594,172.25729370117188,72.83567810058594,50.259334564208984
2020-04-20,67.52243041992188,119.68049621582031,63.057498931884766,178.05108642578125,168.84298706054688,71.5225601196289,49.75733184814453
2020-04-21,65.43529510498047,116.40599822998047,60.608001708984375,170.6189727783203,161.86013793945312,67.1522216796875,45.781333923339844
2020-04-22,67.3200454711914,118.17449951171875,62.920501708984375,182.08680725097656,167.35769653320312,71.2983169555664,48.807334899902344
2020-04-23,67.05916595458984,119.97250366210938,63.55849838256836,184.9337921142578,165.3322296142578,70.76510620117188,47.04199981689453
2020-04-24,68.99512481689453,120.51100158691406,63.83000183105469,189.86856079101562,168.3511199951172,72.15544128417969,48.34333419799805
2020-04-27,69.04390716552734,118.80000305175781,63.542999267578125,187.30126953125,167.868896484375,74.02167510986328,53.25
2020-04-28,67.92472839355469,115.7040023803711,61.62950134277344,182.7161407470703,163.77943420410156,72.5964584350586,51.27466583251953
2020-04-29,70.15575408935547,118.635498046875,67.10900115966797,193.9841766357422,171.12881469726562,74.36551666259766,53.367332458496094
2020-04-30,71.6357650756836,123.69999694824219,67.33499908447266,204.4930419921875,172.8456573486328,72.82569122314453,52.12533187866211
2020-05-01,70.48246002197266,114.302001953125,65.86599731445312,202.0556182861328,168.3704071044922,70.45862579345703,46.75466537475586
2020-05-04,71.479736328125,115.79949951171875,66.1449966430664,205.0424346923828,172.48873901367188,72.57903289794922,50.74599838256836
2020-05-05,72.55255889892578,115.88999938964844,67.45099639892578,206.8505401611328,174.34059143066406,73.18948364257812,51.2140007019043
2020-05-06,73.30109405517578,117.56300354003906,67.27149963378906,208.24903869628906,176.05735778808594,74.19860076904297,52.172000885009766
2020-05-07,74.05938720703125,118.38050079345703,68.46399688720703,211.0360870361328,177.0797119140625,75.96267700195312,52.00266647338867
2020-05-08,75.82211303710938,118.98049926757812,69.21700286865234,212.12493896484375,178.12135314941406,77.8637924194336,54.62799835205078
2020-05-11,77.01521301269531,120.44999694824219,70.17949676513672,212.95404052734375,180.10816955566406,80.38534545898438,54.08599853515625
2020-05-12,76.13505554199219,117.84750366210938,68.75900268554688,209.8773193359375,176.02838134765625,77.76412963867188,53.96066665649414
2020-05-13,75.21578979492188,118.39600372314453,67.41649627685547,204.88262939453125,173.366455078125,77.53987121582031,52.73066711425781
2020-05-14,75.6778564453125,119.44249725341797,67.84300231933594,206.59080505371094,174.1187286376953,80.0365219116211,53.55533218383789
2020-05-15,75.23047637939453,120.48899841308594,68.65299987792969,210.656494140625,176.65533447265625,84.6236343383789,53.27799987792969
2020-05-18,77.00296783447266,121.31300354003906,69.25900268554688,212.96405029296875,178.3431854248047,87.20994567871094,54.242000579833984
2020-05-19,76.55802154541016,122.46649932861328,68.72000122070312,216.65013122558594,177.108642578125,87.76061248779297,53.867332458496094
2020-05-20,78.04693603515625,124.89700317382812,70.45800018310547,229.72625732421875,179.56524658203125,89.40009307861328,54.37066650390625
2020-05-21,77.46505737304688,122.33699798583984,70.3375015258789,231.14474487304688,177.40846252441406,87.4591064453125,55.17333221435547
2020-05-22,77.96382904052734,121.84400177001953,70.66200256347656,234.66102600097656,177.48582458496094,89.96073150634766,54.45866775512695
2020-05-26,77.43572235107422,121.09300231933594,71.06849670410156,231.95388793945312,175.6095428466797,86.88602447509766,54.591331481933594
2020-05-27,77.7730941772461,120.51950073242188,71.01399993896484,228.8971405029297,175.8416290283203,84.96747589111328,54.68199920654297
2020-05-28,77.80733489990234,120.05500030517578,70.91200256347656,225.22103881835938,175.44512939453125,84.58625030517578,53.72066879272461
2020-05-29,77.73155975341797,122.11849975585938,71.6760025024414,224.85142517089844,177.23434448242188,88.45825958251953,55.66666793823242
2020-06-01,78.6874771118164,123.552001953125,71.74349975585938,231.66419982910156,176.82818603515625,87.76806640625,59.87333297729492
2020-06-02,79.05176544189453,123.62049865722656,72.1155014038086,232.4733428955078,178.8398895263672,87.95743560791016,58.770668029785156
2020-06-03,79.4869384765625,123.91999816894531,71.9625015258789,229.9160614013672,179.27511596679688,87.40180969238281,58.86399841308594
2020-06-04,78.80239868164062,123.02999877929688,70.71499633789062,226.05015563964844,176.91522216796875,87.41178894042969,57.62533187866211
2020-06-05,81.04676055908203,124.1500015258789,72.0009994506836,230.52540588378906,181.05470275878906,88.94233703613281,59.04399871826172
2020-06-08,81.52594757080078,126.2030029296875,72.4020004272461,231.1547393798828,182.17666625976562,87.79566955566406,63.327999114990234
2020-06-09,84.10037231445312,130.04299926757812,72.60399627685547,238.4170379638672,183.56935119628906,90.19869232177734,62.711334228515625
2020-06-10,86.26408386230469,132.37249755859375,73.23500061035156,236.47909545898438,190.3782501220703,93.3969497680664,68.336669921875
2020-06-11,82.12248992919922,127.89800262451172,70.09500122070312,224.19212341308594,180.15524291992188,87.70842742919922,64.85600280761719
2020-06-12,82.83149719238281,127.2509994506836,70.64600372314453,228.33773803710938,181.57699584960938,89.06697082519531,62.35200119018555
2020-06-15,83.85589599609375,128.63400268554688,71.03700256347656,232.25357055664062,182.73760986328125,91.47251892089844,66.05999755859375
2020-06-16,86.07826232910156,130.7635040283203,72.32350158691406,235.40023803710938,187.21559143066406,90.42305755615234,65.47533416748047
2020-06-17,85.95845794677734,132.0489959716797,72.62699890136719,235.28036499023438,187.8635711669922,92.09321594238281,66.11933135986328
2020-06-18,85.9926986694336,132.69900512695312,71.70600128173828,235.68992614746094,189.87533569335938,91.91373443603516,66.9306640625
2020-06-19,85.50127410888672,133.75050354003906,71.23200225830078,238.53689575195312,188.74374389648438,92.34500122070312,66.72666931152344
2020-06-22,87.73831939697266,135.6909942626953,72.53299713134766,238.96646118164062,193.98582458496094,94.9923095703125,66.28800201416016
2020-06-23,89.61107635498047,138.2205047607422,73.1989974975586,241.98326110839844,195.28182983398438,94.22704315185547,66.78533172607422
2020-06-24,88.02925109863281,136.72000122070312,71.63500213623047,233.77197265625,191.34542846679688,92.08824920654297,64.0566635131836
2020-06-25,89.19788360595703,137.72900390625,72.05500030517578,235.43019104003906,193.7633514404297,94.6258773803711,65.73200225830078
2020-06-26,86.45722198486328,134.64349365234375,68.12699890136719,215.85098266601562,189.885009765625,91.28556060791016,63.982666015625
2020-06-29,88.44975280761719,134.0189971923828,69.8584976196289,220.40614318847656,191.9257049560547,91.7342529296875,67.29000091552734
2020-06-30,89.18810272216797,137.9409942626953,70.90249633789062,226.829345703125,196.82928466796875,94.7031478881836,71.98733520507812
2020-07-01,89.0194091796875,143.93499755859375,72.0999984741211,237.29823303222656,197.980224609375,95.02473449707031,74.64199829101562
2020-07-02,89.0194091796875,144.51499938964844,73.49649810791016,233.17259216308594,199.489013671875,95.84484100341797,80.57733154296875
2020-07-06,91.40070343017578,152.8520050048828,74.98249816894531,240.02532958984375,203.7832489013672,98.10829162597656,91.43866729736328
2020-07-07,91.11708068847656,150.00599670410156,74.49600219726562,240.60472106933594,201.4136962890625,98.43234252929688,92.65733337402344
2020-07-08,93.23921966552734,154.0554962158203,75.18000030517578,243.32183837890625,205.84332275390625,101.86492156982422,91.05867004394531
2020-07-09,93.64019775390625,159.13150024414062,75.93299865722656,244.24085998535156,207.28443908691406,104.78643035888672,92.9520034790039
2020-07-10,93.8039779663086,160.0,76.95050048828125,244.8102569580078,206.65576171875,104.48980712890625,102.97666931152344
2020-07-13,93.37125396728516,155.1999969482422,75.61150360107422,238.74668884277344,200.27243041992188,100.23213958740234,99.80400085449219
2020-07-14,94.91639709472656,154.1999969482422,76.04299926757812,239.4759063720703,201.51043701171875,103.47025299072266,101.12000274658203
2020-07-15,95.56916809082031,150.44349670410156,75.84400177001953,240.02532958984375,201.21060180664062,101.97708892822266,103.06732940673828
2020-07-16,94.39318084716797,149.9949951171875,75.74600219726562,240.6746368408203,197.22584533691406,101.05475616455078,100.04266357421875
2020-07-17,94.20249938964844,148.09849548339844,75.84249877929688,241.77346801757812,196.22000122070312,101.72032165527344,100.05599975585938
2020-07-20,96.18771362304688,159.8419952392578,78.19200134277344,245.15988159179688,204.65370178222656,104.80388641357422,109.53333282470703
2020-07-21,94.86016845703125,156.9145050048828,77.7959976196289,241.4937744140625,201.8972930908203,102.9866714477539,104.55733489990234
2020-07-22,95.12664794921875,154.99549865722656,78.24250030517578,239.61575317382812,204.7987823486328,104.08596801757812,106.15533447265625
2020-07-23,90.79682159423828,149.32749938964844,75.8375015258789,232.3534698486328,195.89112854003906,101.00491333007812,100.87133026123047
2020-07-24,90.57188415527344,150.44549560546875,75.4104995727539,230.46548461914062,194.69189453125,101.65052032470703,94.46666717529297
2020-07-27,92.71846771240234,152.760498046875,76.47149658203125,233.2525177001953,197.1581573486328,103.9139633178711,102.63999938964844
2020-07-28,91.1953353881836,150.01649475097656,75.18250274658203,229.8760986328125,195.38821411132812,101.85992431640625,98.43267059326172
2020-07-29,92.9433822631836,151.67649841308594,76.17549896240234,233.042724609375,197.3612518310547,104.35269165039062,99.94066619873047
2020-07-30,94.06803894042969,152.593994140625,76.91850280761719,234.25144958496094,197.20651245117188,105.83341979980469,99.16600036621094
2020-07-31,103.91587829589844,158.23399353027344,74.39749908447266,253.40113830566406,198.280029296875,105.84088897705078,95.38400268554688
2020-08-03,106.5343017578125,155.59449768066406,74.13800048828125,251.69296264648438,209.43154907226562,109.78445434570312,99.0
2020-08-04,107.24578094482422,156.94149780273438,73.66500091552734,249.56521606445312,206.28822326660156,111.95317840576172,99.13333129882812
2020-08-05,107.63449096679688,160.25149536132812,73.95449829101562,248.85595703125,205.94972229003906,112.54147338867188,99.00133514404297
2020-08-06,111.3897705078125,161.25,75.24749755859375,264.99884033203125,209.24781799316406,113.02755737304688,99.30533599853516
2020-08-07,108.85723876953125,158.3730010986328,74.91850280761719,268.1554870605469,205.5048065185547,111.67150115966797,96.84733581542969
2020-08-10,110.4394760131836,157.4080047607422,74.84100341796875,262.72125244140625,201.4136962890625,111.32749938964844,94.57133483886719
2020-08-11,107.155029296875,154.0334930419922,74.0270004272461,255.85853576660156,196.70359802246094,108.18659210205078,91.6259994506836
2020-08-12,110.71623992919922,158.11199951171875,75.36199951171875,259.61456298828125,202.32286071777344,114.0720443725586,103.65066528320312
2020-08-13,112.6756362915039,158.05099487304688,75.8324966430664,261.0230407714844,201.8489227294922,114.09947967529297,108.06666564941406
2020-08-14,112.57523345947266,157.4010009765625,75.23149871826172,260.9631042480469,202.0423583984375,115.30596923828125,110.04733276367188
2020-08-17,112.28131866455078,159.12049865722656,75.81199645996094,260.8832092285156,203.3770751953125,123.01364135742188,122.3759994506836
2020-08-18,113.2169189453125,165.62449645996094,77.78900146484375,262.06195068359375,204.54733276367188,122.25334930419922,125.80599975585938
2020-08-19,113.3589859008789,163.0240020751953,77.23049926757812,262.3116760253906,203.30636596679688,121.03437805175781,125.23533630371094
2020-08-20,115.8743667602539,164.86849975585938,78.8125,268.7248840332031,208.03758239746094,121.05929565429688,133.45533752441406
2020-08-21,121.84566497802734,164.23599243164062,78.77850341796875,266.7270202636719,206.52513122558594,126.4686279296875,136.6653289794922
2020-08-24,123.30297088623047,165.3730010986328,79.25749969482422,271.10235595703125,207.17469787597656,126.83507537841797,134.27999877929688
2020-08-25,122.29141235351562,167.32449340820312,80.2925033569336,280.5223693847656,209.8699493408203,127.1317138671875,134.8893280029297
2020-08-26,123.95449829101562,172.09249877929688,82.20649719238281,303.587890625,214.40724182128906,127.36104583740234,143.54466247558594
2020-08-27,122.47268676757812,170.0,81.4260025024414,292.9092102050781,219.67169189453125,125.91773986816406,149.25
2020-08-28,122.27428436279297,170.08999633789062,81.97149658203125,293.3487548828125,221.9306640625,131.09771728515625,147.55999755859375
2020-08-31,126.4208755493164,172.54800415039062,81.47650146484375,292.8892517089844,218.65371704101562,133.35865783691406,166.10667419433594
2020-09-01,131.45652770996094,174.95599365234375,82.75399780273438,295.1268615722656,220.34066772460938,137.85202026367188,158.35000610351562
2020-09-02,128.73297119140625,176.57249450683594,85.86949920654297,302.17938232421875,224.58712768554688,143.09339904785156,149.1233367919922
2020-09-03,118.42648315429688,168.39999389648438,81.47550201416016,290.8114318847656,210.67462158203125,129.81790161132812,135.6666717529297
2020-09-04,118.50486755371094,164.7310028076172,79.06050109863281,282.43035888671875,207.71763610839844,125.89805603027344,139.44000244140625
2020-09-08,110.53008270263672,157.49200439453125,76.18000030517578,270.8725891113281,196.4810028076172,118.82142639160156,110.06999969482422
2020-09-09,114.93876647949219,163.4304962158203,77.36150360107422,273.4299011230469,204.8478546142578,126.82064819335938,122.09333038330078
2020-09-10,111.18649291992188,158.7554931640625,76.30249786376953,267.80584716796875,199.10836791992188,122.79859924316406,123.77999877929688
2020-09-11,109.72673797607422,155.81100463867188,75.78800201416016,266.3274230957031,197.8092498779297,121.32991027832031,124.23999786376953
2020-09-14,113.01853942871094,155.14849853515625,75.44149780273438,265.8678894042969,199.1471710205078,128.3890838623047,139.8733367919922
2020-09-15,113.19489288330078,157.80650329589844,76.75599670410156,272.13128662109375,202.41444396972656,129.57350158691406,149.9199981689453
2020-09-16,109.8541030883789,153.90499877929688,75.60449981689453,263.2406921386719,198.79812622070312,124.82083892822266,147.25332641601562
2020-09-17,108.10043334960938,150.43649291992188,74.35199737548828,254.5499267578125,196.72340393066406,124.31217193603516,141.14332580566406
2020-09-18,104.67147064208984,147.74549865722656,72.55449676513672,252.26234436035156,194.28024291992188,121.57676696777344,147.38333129882812
2020-09-21,107.84569549560547,148.02349853515625,71.50700378417969,247.88697814941406,196.36465454101562,124.84827423095703,149.79666137695312
2020-09-22,109.54058837890625,156.44949340820312,72.99099731445312,254.47999572753906,201.0958709716797,126.0501708984375,141.41000366210938
2020-09-23,104.94580078125,149.9929962158203,70.46949768066406,248.75607299804688,194.47409057617188,120.92346954345703,126.78666687011719
2020-09-24,106.02344512939453,150.989501953125,71.14299774169922,249.26551818847656,196.99488830566406,123.16016387939453,129.26333618164062
2020-09-25,110.00104522705078,154.75650024414062,71.9530029296875,254.5499267578125,201.4836883544922,128.40403747558594,135.77999877929688
2020-09-28,112.62667083740234,158.70249938964844,72.93299865722656,256.5478210449219,203.05426025390625,130.01234436035156,140.39999389648438
2020-09-29,111.77432250976562,157.24400329589844,73.3010025024414,261.5125427246094,200.94073486328125,131.9149169921875,139.69000244140625
2020-09-30,113.45939636230469,157.43649291992188,73.27999877929688,261.6224060058594,203.9171600341797,134.9545135498047,143.00332641601562
2020-10-01,114.41952514648438,161.06300354003906,74.3949966430664,266.347412109375,205.98220825195312,135.79234313964844,149.3866729736328
2020-10-02,110.72603607177734,156.25,72.77999877929688,259.66448974609375,199.90338134765625,130.2841339111328,138.3633270263672
2020-10-05,114.13539123535156,159.9600067138672,74.1415023803711,264.3695068359375,203.9656524658203,136.07164001464844,141.89332580566406
2020-10-06,110.86319732666016,154.9980010986328,72.5510025024414,258.3858642578125,199.63192749023438,137.00918579101562,137.9933319091797
2020-10-07,112.74422454833984,159.7845001220703,72.95700073242188,257.8464050292969,203.4324188232422,139.27830505371094,141.76666259765625
2020-10-08,112.6364517211914,159.52749633789062,74.17150115966797,263.4804382324219,204.15953063964844,138.02906799316406,141.97332763671875
2020-10-09,114.59585571289062,164.33250427246094,75.52249908447266,264.16973876953125,209.2300567626953,137.27098083496094,144.6666717529297
2020-10-12,121.87506103515625,172.14649963378906,78.22949981689453,275.4577331542969,214.64964294433594,141.89154052734375,147.43333435058594
2020-10-13,118.64202880859375,172.18150329589844,78.35350036621094,275.84735107421875,216.06512451171875,142.11341857910156,148.88333129882812
2020-10-14,118.7302017211914,168.1855010986328,78.1719970703125,271.53192138671875,214.1261444091797,140.58740234375,153.76666259765625
2020-10-15,118.25994873046875,166.9324951171875,77.77349853515625,266.43731689453125,212.96270751953125,139.33811950683594,149.6266632080078
2020-10-16,116.60426330566406,163.635498046875,78.38500213623047,265.64813232421875,212.96270751953125,137.7572784423828,146.55667114257812
2020-10-19,113.6259536743164,160.36050415039062,76.49749755859375,261.1229248046875,207.6885528564453,134.6278839111328,143.61000061035156
2020-10-20,115.12490844726562,160.85049438476562,77.55400085449219,267.27642822265625,208.10545349121094,136.10154724121094,140.64666748046875
2020-10-21,114.49788665771484,159.2469940185547,79.29949951171875,278.4346008300781,208.25088500976562,134.89718627929688,140.8800048828125
2020-10-22,113.40062713623047,158.82000732421875,80.33300018310547,277.8252258300781,208.33811950683594,133.26393127441406,141.92999267578125
2020-10-23,112.70502471923828,160.22000122070312,81.64900207519531,284.4881591796875,209.6372528076172,135.55047607421875,140.2100067138672
2020-10-26,112.71482849121094,160.3520050048828,79.2145004272461,276.8162841796875,203.67477416992188,131.0720977783203,140.0933380126953
2020-10-27,114.2333755493164,164.31649780273438,79.94400024414062,282.98974609375,206.74815368652344,133.6204833984375,141.55999755859375
2020-10-28,108.9429702758789,158.13900756835938,75.54000091552734,267.3863220214844,196.50042724609375,125.94293212890625,135.33999633789062
2020-10-29,112.9793472290039,160.55050659179688,77.84400177001953,280.5323486328125,198.4781951904297,129.9026641845703,136.94332885742188
2020-10-30,106.65048217773438,151.8074951171875,80.80549621582031,262.83111572265625,196.29681396484375,125.01533508300781,129.34666442871094
2020-11-02,106.56228637695312,150.2239990234375,81.21600341796875,261.0829772949219,196.1610870361328,125.48163604736328,133.50332641601562
2020-11-03,108.19839477539062,152.42050170898438,82.28299713134766,265.018798828125,200.1360626220703,129.8577880859375,141.3000030517578
2020-11-04,112.61687469482422,162.05799865722656,87.2925033569336,287.0754089355469,209.79241943359375,137.58522033691406,140.32666015625
2020-11-05,116.61405944824219,166.10000610351562,88.125,294.36767578125,216.4819793701172,141.23324584960938,146.02999877929688
2020-11-06,116.48157501220703,165.56849670410156,87.98650360107422,293.0990295410156,216.89892578125,145.24278259277344,143.31666564941406
2020-11-09,114.1556625366211,157.18699645996094,88.07099914550781,278.4745178222656,211.7313995361328,135.95443725585938,140.4199981689453
2020-11-10,113.81218719482422,151.75100708007812,86.88600158691406,272.1412353515625,204.57643127441406,127.36922454833984,136.7866668701172
2020-11-11,117.26667785644531,156.8695068359375,87.36150360107422,276.1869812011719,209.94752502441406,133.83245849609375,139.0433349609375
2020-11-12,116.99188995361328,155.51400756835938,87.14099884033203,274.7884216308594,208.87136840820312,134.21893310546875,137.25332641601562
2020-11-13,117.04096221923828,156.4405059814453,88.61299896240234,276.6564636230469,209.90872192382812,132.62554931640625,136.1666717529297
2020-11-16,118.0616226196289,156.55299377441406,88.70149993896484,278.6643371582031,210.6067657470703,134.8024444580078,136.02999877929688
